time,date,hour,precip [mm/day],TRAPPING_CREEK_NEAR_THE_MOUTH [m3/s],TRAPPING_CREEK_NEAR_THE_MOUTH (observed) [m3/s]
7166,1999-08-15,00:00:00.00,18.9124,2.49949,0.678
7167,1999-08-16,00:00:00.00,6.53243,2.83924,1.17
7168,1999-08-17,00:00:00.00,0,2.55583,0.969
7169,1999-08-18,00:00:00.00,0,2.46098,0.79
7170,1999-08-19,00:00:00.00,2.61738,2.37076,0.622
7171,1999-08-20,00:00:00.00,0,2.28466,0.532
7172,1999-08-21,00:00:00.00,0,2.20224,0.464
7173,1999-08-22,00:00:00.00,0,2.12352,0.401
7174,1999-08-23,00:00:00.00,0,2.04829,0.356
7175,1999-08-24,00:00:00.00,0,1.97638,0.333
7176,1999-08-25,00:00:00.00,0,1.90761,0.31
7177,1999-08-26,00:00:00.00,0,1.84182,0.287
7178,1999-08-27,00:00:00.00,0,1.77884,0.274
7179,1999-08-28,00:00:00.00,0,1.71855,0.266
7180,1999-08-29,00:00:00.00,0,1.6608,0.25
7181,1999-08-30,00:00:00.00,7.65112,1.60579,0.245
7182,1999-08-31,00:00:00.00,13.1459,1.75712,0.297
7183,1999-09-01,00:00:00.00,0.406217,1.90189,0.644
7184,1999-09-02,00:00:00.00,0,1.83655,0.534
7185,1999-09-03,00:00:00.00,0,1.77389,0.428
7186,1999-09-04,00:00:00.00,0,1.71396,0.377
7187,1999-09-05,00:00:00.00,2.36041,1.65662,0.347
7188,1999-09-06,00:00:00.00,5.38864,1.62601,0.336
7189,1999-09-07,00:00:00.00,2.93095,1.60141,0.353
7190,1999-09-08,00:00:00.00,0,1.55339,0.358
7191,1999-09-09,00:00:00.00,0,1.5025,0.35
7192,1999-09-10,00:00:00.00,0,1.45369,0.313
7193,1999-09-11,00:00:00.00,0,1.40684,0.284
7194,1999-09-12,00:00:00.00,0,1.36185,0.266
7195,1999-09-13,00:00:00.00,0,1.31866,0.255
7196,1999-09-14,00:00:00.00,0,1.27717,0.238
7197,1999-09-15,00:00:00.00,0,1.2373,0.225
7198,1999-09-16,00:00:00.00,0,1.19899,0.212
7199,1999-09-17,00:00:00.00,0,1.16214,0.204
7200,1999-09-18,00:00:00.00,0,1.12671,0.195
7201,1999-09-19,00:00:00.00,0,1.09262,0.187
7202,1999-09-20,00:00:00.00,0,1.05981,0.177
7203,1999-09-21,00:00:00.00,0,1.02823,0.172
7204,1999-09-22,00:00:00.00,0,0.997815,0.167
7205,1999-09-23,00:00:00.00,0,0.968521,0.16
7206,1999-09-24,00:00:00.00,0,0.940298,0.157
7207,1999-09-25,00:00:00.00,5.30114,0.913219,0.155
7208,1999-09-26,00:00:00.00,4.12803,0.896707,0.17
7209,1999-09-27,00:00:00.00,0,0.880662,0.215
7210,1999-09-28,00:00:00.00,0,0.855593,0.211
7211,1999-09-29,00:00:00.00,0,0.831412,0.204
7212,1999-09-30,00:00:00.00,0,0.808293,0.2
7213,1999-10-01,00:00:00.00,0,0.786173,0.196
7214,1999-10-02,00:00:00.00,0,0.764607,0.189
7215,1999-10-03,00:00:00.00,0,0.743591,0.182
7216,1999-10-04,00:00:00.00,0,0.723294,0.178
7217,1999-10-05,00:00:00.00,0,0.703686,0.174
7218,1999-10-06,00:00:00.00,0,0.684746,0.171
7219,1999-10-07,00:00:00.00,0,0.66644,0.17
7220,1999-10-08,00:00:00.00,11.9787,0.719993,0.172
7221,1999-10-09,00:00:00.00,3.95536,0.788067,0.246
7222,1999-10-10,00:00:00.00,0,0.782577,0.391
7223,1999-10-11,00:00:00.00,3.11701,0.760965,0.322
7224,1999-10-12,00:00:00.00,3.37732,0.740728,0.279
7225,1999-10-13,00:00:00.00,4.05863,0.755848,0.271
7226,1999-10-14,00:00:00.00,0,0.77964,0.271
7227,1999-10-15,00:00:00.00,5.13109,0.767897,0.276
7228,1999-10-16,00:00:00.00,2.46846,0.7467,0.27
7229,1999-10-17,00:00:00.00,0,0.72623,0.227
7230,1999-10-18,00:00:00.00,0,0.714544,0.235
7231,1999-10-19,00:00:00.00,0,0.70369,0.232
7232,1999-10-20,00:00:00.00,0,0.685171,0.235
7233,1999-10-21,00:00:00.00,0,0.666968,0.232
7234,1999-10-22,00:00:00.00,0,0.649817,0.23
7235,1999-10-23,00:00:00.00,0,0.63311,0.228
7236,1999-10-24,00:00:00.00,0,0.616487,0.226
7237,1999-10-25,00:00:00.00,0,0.611313,0.221
7238,1999-10-26,00:00:00.00,2.52356,0.606271,0.215
7239,1999-10-27,00:00:00.00,2.77405,0.590626,0.212
7240,1999-10-28,00:00:00.00,4.81143,0.575484,0.194
7241,1999-10-29,00:00:00.00,0,0.561865,0.212
7242,1999-10-30,00:00:00.00,2.58291,0.548683,0.222
7243,1999-10-31,00:00:00.00,7.42684,0.541696,0.237
7244,1999-11-01,00:00:00.00,0,0.535088,0.245
7245,1999-11-02,00:00:00.00,0,0.521737,0.236
7246,1999-11-03,00:00:00.00,0,0.508656,0.24
7247,1999-11-04,00:00:00.00,0,0.495983,0.224
7248,1999-11-05,00:00:00.00,0,0.483704,0.208
7249,1999-11-06,00:00:00.00,3.11701,0.471804,0.233
7250,1999-11-07,00:00:00.00,0,0.460268,0.216
7251,1999-11-08,00:00:00.00,0,0.450579,0.219
7252,1999-11-09,00:00:00.00,4.87077,0.444995,0.239
7253,1999-11-10,00:00:00.00,6.93339,0.4557,0.26
7254,1999-11-11,00:00:00.00,4.23667,0.494302,0.275
7255,1999-11-12,00:00:00.00,3.63339,0.56676,0.292
7256,1999-11-13,00:00:00.00,9.29929,0.720439,0.331
7257,1999-11-14,00:00:00.00,5.08946,0.872931,0.366
7258,1999-11-15,00:00:00.00,0,0.924052,0.383
7259,1999-11-16,00:00:00.00,0,0.927898,0.399
7260,1999-11-17,00:00:00.00,4.39274,0.940848,0.45
7261,1999-11-18,00:00:00.00,0,0.942853,0.436
7262,1999-11-19,00:00:00.00,2.38946,0.915892,0.42
7263,1999-11-20,00:00:00.00,3.03897,0.889006,0.411
7264,1999-11-21,00:00:00.00,8.36652,0.864368,0.399
7265,1999-11-22,00:00:00.00,0,0.840637,0.414
7266,1999-11-23,00:00:00.00,2.7016,0.816497,0.409
7267,1999-11-24,00:00:00.00,2.16749,0.793227,0.402
7268,1999-11-25,00:00:00.00,3.28291,0.770788,0.387
7269,1999-11-26,00:00:00.00,5.37077,0.749146,0.389
7270,1999-11-27,00:00:00.00,5.28946,0.728266,0.396
7271,1999-11-28,00:00:00.00,0,0.708115,0.342
7272,1999-11-29,00:00:00.00,0,0.688664,0.352
7273,1999-11-30,00:00:00.00,5.60815,0.669882,0.361
7274,1999-12-01,00:00:00.00,5.92029,0.651743,0.345
7275,1999-12-02,00:00:00.00,4.35766,0.634263,0.358
7276,1999-12-03,00:00:00.00,2.7016,0.617408,0.373
7277,1999-12-04,00:00:00.00,0,0.601073,0.387
7278,1999-12-05,00:00:00.00,0,0.585245,0.376
7279,1999-12-06,00:00:00.00,0,0.56994,0.387
7280,1999-12-07,00:00:00.00,0,0.555136,0.397
7281,1999-12-08,00:00:00.00,0,0.540813,0.409
7282,1999-12-09,00:00:00.00,6.29371,0.526954,0.428
7283,1999-12-10,00:00:00.00,0,0.513539,0.448
7284,1999-12-11,00:00:00.00,6.42453,0.500552,0.43
7285,1999-12-12,00:00:00.00,0,0.487977,0.412
7286,1999-12-13,00:00:00.00,6.36846,0.475797,0.431
7287,1999-12-14,00:00:00.00,0,0.463997,0.452
7288,1999-12-15,00:00:00.00,9.07077,0.452564,0.475
7289,1999-12-16,00:00:00.00,5.72817,0.441484,0.467
7290,1999-12-17,00:00:00.00,0,0.430743,0.469
7291,1999-12-18,00:00:00.00,7.91143,0.42033,0.469
7292,1999-12-19,00:00:00.00,3.7698,0.410231,0.467
7293,1999-12-20,00:00:00.00,0,0.400436,0.44
7294,1999-12-21,00:00:00.00,0,0.390934,0.398
7295,1999-12-22,00:00:00.00,0,0.381714,0.4
7296,1999-12-23,00:00:00.00,0,0.372766,0.402
7297,1999-12-24,00:00:00.00,0,0.364081,0.412
7298,1999-12-25,00:00:00.00,0,0.355649,0.422
7299,1999-12-26,00:00:00.00,0,0.347461,0.465
7300,1999-12-27,00:00:00.00,0,0.339509,0.44
7301,1999-12-28,00:00:00.00,0,0.331785,0.415
7302,1999-12-29,00:00:00.00,0,0.32428,0.336
7303,1999-12-30,00:00:00.00,0,0.316988,0.327
7304,1999-12-31,00:00:00.00,3.54978,0.309901,0.31
7305,2000-01-01,00:00:00.00,7.90912,0.303012,0.294
7306,2000-01-02,00:00:00.00,5.43145,0.296315,0.295
7307,2000-01-03,00:00:00.00,0,0.289802,0.296
7308,2000-01-04,00:00:00.00,5.24225,0.283469,0.295
7309,2000-01-05,00:00:00.00,0,0.277309,0.28
7310,2000-01-06,00:00:00.00,0,0.271316,0.275
7311,2000-01-07,00:00:00.00,0,0.265485,0.27
7312,2000-01-08,00:00:00.00,2.8488,0.259811,0.265
7313,2000-01-09,00:00:00.00,0,0.254289,0.26
7314,2000-01-10,00:00:00.00,0,0.248913,0.26
7315,2000-01-11,00:00:00.00,3.57732,0.243679,0.25
7316,2000-01-12,00:00:00.00,0,0.238583,0.24
7317,2000-01-13,00:00:00.00,2.55961,0.233621,0.25
7318,2000-01-14,00:00:00.00,3.09601,0.228787,0.26
7319,2000-01-15,00:00:00.00,3.71143,0.224078,0.26
7320,2000-01-16,00:00:00.00,4.97405,0.21949,0.26
7321,2000-01-17,00:00:00.00,4.76749,0.21502,0.26
7322,2000-01-18,00:00:00.00,0,0.210664,0.26
7323,2000-01-19,00:00:00.00,0,0.206418,0.26
7324,2000-01-20,00:00:00.00,6.36094,0.202278,0.26
7325,2000-01-21,00:00:00.00,5.36094,0.198243,0.288
7326,2000-01-22,00:00:00.00,5.02356,0.194308,0.286
7327,2000-01-23,00:00:00.00,0,0.190471,0.284
7328,2000-01-24,00:00:00.00,0,0.186729,0.282
7329,2000-01-25,00:00:00.00,0,0.183078,0.281
7330,2000-01-26,00:00:00.00,7.89043,0.179517,0.279
7331,2000-01-27,00:00:00.00,0,0.176042,0.277
7332,2000-01-28,00:00:00.00,0,0.172651,0.27
7333,2000-01-29,00:00:00.00,0,0.169342,0.261
7334,2000-01-30,00:00:00.00,0,0.166112,0.266
7335,2000-01-31,00:00:00.00,0,0.162959,0.263
7336,2000-02-01,00:00:00.00,5.56749,0.159881,0.249
7337,2000-02-02,00:00:00.00,0,0.156875,0.246
7338,2000-02-03,00:00:00.00,0,0.15394,0.244
7339,2000-02-04,00:00:00.00,0,0.151074,0.236
7340,2000-02-05,00:00:00.00,0,0.148274,0.234
7341,2000-02-06,00:00:00.00,0,0.145539,0.235
7342,2000-02-07,00:00:00.00,0,0.142867,0.237
7343,2000-02-08,00:00:00.00,0,0.140257,0.238
7344,2000-02-09,00:00:00.00,7.25208,0.137706,0.246
7345,2000-02-10,00:00:00.00,0,0.135213,0.269
7346,2000-02-11,00:00:00.00,0,0.132776,0.269
7347,2000-02-12,00:00:00.00,0,0.130394,0.255
7348,2000-02-13,00:00:00.00,0,0.128066,0.25
7349,2000-02-14,00:00:00.00,0,0.125789,0.245
7350,2000-02-15,00:00:00.00,10.2006,0.123563,0.242
7351,2000-02-16,00:00:00.00,0,0.121386,0.24
7352,2000-02-17,00:00:00.00,0,0.119258,0.24
7353,2000-02-18,00:00:00.00,0,0.117175,0.24
7354,2000-02-19,00:00:00.00,0,0.115138,0.24
7355,2000-02-20,00:00:00.00,0,0.113146,0.24
7356,2000-02-21,00:00:00.00,2.4147,0.111196,0.24
7357,2000-02-22,00:00:00.00,4.74322,0.109289,0.24
7358,2000-02-23,00:00:00.00,9.62126,0.107422,0.24
7359,2000-02-24,00:00:00.00,0,0.105595,0.24
7360,2000-02-25,00:00:00.00,0,0.103807,0.242
7361,2000-02-26,00:00:00.00,2.49274,0.102057,0.245
7362,2000-02-27,00:00:00.00,3.7488,0.100343,0.24
7363,2000-02-28,00:00:00.00,2.28618,0.0986656,0.245
7364,2000-02-29,00:00:00.00,2.21143,0.0970231,0.24
7365,2000-03-01,00:00:00.00,2.23339,0.0954147,0.24
7366,2000-03-02,00:00:00.00,2.97732,0.0938396,0.24
7367,2000-03-03,00:00:00.00,0,0.092297,0.24
7368,2000-03-04,00:00:00.00,4.52684,0.0908429,0.25
7369,2000-03-05,00:00:00.00,4.73339,0.0894884,0.245
7370,2000-03-06,00:00:00.00,4.13995,0.0881045,0.252
7371,2000-03-07,00:00:00.00,6.32781,0.086679,0.25
7372,2000-03-08,00:00:00.00,0,0.0852823,0.248
7373,2000-03-09,00:00:00.00,0,0.0839137,0.245
7374,2000-03-10,00:00:00.00,0,0.0825725,0.242
7375,2000-03-11,00:00:00.00,0,0.0813602,0.242
7376,2000-03-12,00:00:00.00,0,0.0807642,0.242
7377,2000-03-13,00:00:00.00,0,0.0800776,0.242
7378,2000-03-14,00:00:00.00,6.26422,0.0792265,0.24
7379,2000-03-15,00:00:00.00,2.32684,0.0794342,0.238
7380,2000-03-16,00:00:00.00,3.03012,0.0792809,0.24
7381,2000-03-17,00:00:00.00,2.34553,0.0791138,0.244
7382,2000-03-18,00:00:00.00,1.91143,0.0788857,0.242
7383,2000-03-19,00:00:00.00,2.9488,0.0776307,0.24
7384,2000-03-20,00:00:00.00,2.10815,0.0764008,0.235
7385,2000-03-21,00:00:00.00,0,0.0751954,0.23
7386,2000-03-22,00:00:00.00,0,0.0741161,0.238
7387,2000-03-23,00:00:00.00,9.58849,0.073791,0.24
7388,2000-03-24,00:00:00.00,3.94783,0.076904,0.242
7389,2000-03-25,00:00:00.00,0,0.0792027,0.24
7390,2000-03-26,00:00:00.00,0,0.0785507,0.238
7391,2000-03-27,00:00:00.00,0,0.0837132,0.24
7392,2000-03-28,00:00:00.00,0,0.102012,0.242
7393,2000-03-29,00:00:00.00,0,0.131822,0.245
7394,2000-03-30,00:00:00.00,0,0.160531,0.25
7395,2000-03-31,00:00:00.00,0,0.17929,0.257
7396,2000-04-01,00:00:00.00,0,0.224748,0.262
7397,2000-04-02,00:00:00.00,0,0.369774,0.3
7398,2000-04-03,00:00:00.00,0,0.635145,0.36
7399,2000-04-04,00:00:00.00,0,0.972133,0.5
7400,2000-04-05,00:00:00.00,3.86282,1.21106,0.58
7401,2000-04-06,00:00:00.00,9.1051,1.21954,0.8
7402,2000-04-07,00:00:00.00,0,1.15873,1.2
7403,2000-04-08,00:00:00.00,0,1.16678,1.69
7404,2000-04-09,00:00:00.00,0,1.26408,1.86
7405,2000-04-10,00:00:00.00,0,1.48912,2.66
7406,2000-04-11,00:00:00.00,0,1.81581,3.59
7407,2000-04-12,00:00:00.00,0,2.29363,4.35
7408,2000-04-13,00:00:00.00,0,2.94645,5.2
7409,2000-04-14,00:00:00.00,8.84429,3.51153,5.89
7410,2000-04-15,00:00:00.00,11.2557,3.39158,6.44
7411,2000-04-16,00:00:00.00,3.98358,3.05889,6.4
7412,2000-04-17,00:00:00.00,2.99503,3.12247,6.25
7413,2000-04-18,00:00:00.00,0,3.3708,8.4
7414,2000-04-19,00:00:00.00,0,3.68044,7.55
7415,2000-04-20,00:00:00.00,0,3.9836,7.69
7416,2000-04-21,00:00:00.00,0,4.23681,7.7
7417,2000-04-22,00:00:00.00,2.70739,4.60831,7.35
7418,2000-04-23,00:00:00.00,1.07261,5.0522,8.53
7419,2000-04-24,00:00:00.00,2.90408,4.87182,7.83
7420,2000-04-25,00:00:00.00,0,4.41903,6.26
7421,2000-04-26,00:00:00.00,0,4.21069,5.25
7422,2000-04-27,00:00:00.00,0,4.0631,4.55
7423,2000-04-28,00:00:00.00,16.6177,5.24219,4.71
7424,2000-04-29,00:00:00.00,2.56365,6.15607,7.75
7425,2000-04-30,00:00:00.00,0,5.48713,6.1
7426,2000-05-01,00:00:00.00,1.65573,5.46005,5.16
7427,2000-05-02,00:00:00.00,0,5.97215,5.82
7428,2000-05-03,00:00:00.00,0,6.28456,7.14
7429,2000-05-04,00:00:00.00,7.53935,6.56783,8.1
7430,2000-05-05,00:00:00.00,3.42721,6.01621,8.43
7431,2000-05-06,00:00:00.00,2.84263,5.07585,6.46
7432,2000-05-07,00:00:00.00,1.87442,4.73813,5.34
7433,2000-05-08,00:00:00.00,0,4.53118,4.67
7434,2000-05-09,00:00:00.00,4.09311,4.36812,4.18
7435,2000-05-10,00:00:00.00,9.21738,4.30531,4.26
7436,2000-05-11,00:00:00.00,6.69966,4.25174,4.56
7437,2000-05-12,00:00:00.00,8.83243,4.20329,4.71
7438,2000-05-13,00:00:00.00,2.81932,4.16509,4.76
7439,2000-05-14,00:00:00.00,0,4.12256,4.69
7440,2000-05-15,00:00:00.00,0,4.11721,4.58
7441,2000-05-16,00:00:00.00,0.853426,4.32638,4.91
7442,2000-05-17,00:00:00.00,0,4.78045,6.4
7443,2000-05-18,00:00:00.00,0,5.19357,8.41
7444,2000-05-19,00:00:00.00,3.37442,5.40816,8.74
7445,2000-05-20,00:00:00.00,0,5.64906,8.88
7446,2000-05-21,00:00:00.00,2.86787,5.93278,8.41
7447,2000-05-22,00:00:00.00,1.19311,5.90259,10.2
7448,2000-05-23,00:00:00.00,0,5.45071,9.16
7449,2000-05-24,00:00:00.00,0,4.85165,6.64
7450,2000-05-25,00:00:00.00,0,4.42262,6.26
7451,2000-05-26,00:00:00.00,0,4.14262,6.33
7452,2000-05-27,00:00:00.00,2.99639,3.94619,5.8
7453,2000-05-28,00:00:00.00,4.22163,3.83264,5.17
7454,2000-05-29,00:00:00.00,4.00949,3.75569,5.27
7455,2000-05-30,00:00:00.00,1.74784,3.6639,4.94
7456,2000-05-31,00:00:00.00,6.80949,3.61222,4.72
7457,2000-06-01,00:00:00.00,2.5777,3.53713,4.79
7458,2000-06-02,00:00:00.00,0,3.41493,4.62
7459,2000-06-03,00:00:00.00,8.47345,3.32716,4.48
7460,2000-06-04,00:00:00.00,0,3.32456,4.97
7461,2000-06-05,00:00:00.00,0,3.35129,6.18
7462,2000-06-06,00:00:00.00,2.10525,3.47547,7.3
7463,2000-06-07,00:00:00.00,0,3.55005,8.09
7464,2000-06-08,00:00:00.00,0,3.45528,5.76
7465,2000-06-09,00:00:00.00,2.00622,3.25392,5.55
7466,2000-06-10,00:00:00.00,8.73474,3.05337,5.51
7467,2000-06-11,00:00:00.00,13.2951,3.11232,6.1
7468,2000-06-12,00:00:00.00,7.92163,3.20016,4.88
7469,2000-06-13,00:00:00.00,1.90525,3.13305,6.19
7470,2000-06-14,00:00:00.00,3.74493,3.04086,6.3
7471,2000-06-15,00:00:00.00,3.49214,2.98325,5.92
7472,2000-06-16,00:00:00.00,0,2.93041,7.27
7473,2000-06-17,00:00:00.00,0,2.84626,5.17
7474,2000-06-18,00:00:00.00,0,2.78489,4.69
7475,2000-06-19,00:00:00.00,4.94263,2.76061,4.38
7476,2000-06-20,00:00:00.00,0,2.73572,4.65
7477,2000-06-21,00:00:00.00,0,2.66909,3.92
7478,2000-06-22,00:00:00.00,0,2.59624,3.88
7479,2000-06-23,00:00:00.00,0,2.51597,3.41
7480,2000-06-24,00:00:00.00,1.60852,2.42588,2.99
7481,2000-06-25,00:00:00.00,0,2.35707,2.86
7482,2000-06-26,00:00:00.00,0,2.28866,2.57
7483,2000-06-27,00:00:00.00,0,2.25351,2.42
7484,2000-06-28,00:00:00.00,0,2.26778,2.24
7485,2000-06-29,00:00:00.00,0,2.25351,2.12
7486,2000-06-30,00:00:00.00,3.99408,2.18037,1.98
7487,2000-07-01,00:00:00.00,3.54687,2.09335,1.91
7488,2000-07-02,00:00:00.00,1.68753,1.99072,1.71
7489,2000-07-03,00:00:00.00,0,1.86748,1.48
7490,2000-07-04,00:00:00.00,4.15476,1.76368,1.33
7491,2000-07-05,00:00:00.00,3.49869,1.68491,1.64
7492,2000-07-06,00:00:00.00,0.837043,1.60959,1.74
7493,2000-07-07,00:00:00.00,2.68425,1.54805,1.49
7494,2000-07-08,00:00:00.00,0.962285,1.50081,1.39
7495,2000-07-09,00:00:00.00,3.03049,1.46538,1.31
7496,2000-07-10,00:00:00.00,3.02163,1.43577,1.25
7497,2000-07-11,00:00:00.00,0,1.39669,1.2
7498,2000-07-12,00:00:00.00,0,1.34131,1.11
7499,2000-07-13,00:00:00.00,0,1.28268,0.982
7500,2000-07-14,00:00:00.00,0,1.23504,0.92
7501,2000-07-15,00:00:00.00,3.92297,1.19365,0.83
7502,2000-07-16,00:00:00.00,0,1.15062,0.883
7503,2000-07-17,00:00:00.00,0,1.10628,0.792
7504,2000-07-18,00:00:00.00,0,1.06653,0.683
7505,2000-07-19,00:00:00.00,0,1.03143,0.608
7506,2000-07-20,00:00:00.00,0,0.997452,0.542
7507,2000-07-21,00:00:00.00,0,0.964418,0.506
7508,2000-07-22,00:00:00.00,0,0.93365,0.47
7509,2000-07-23,00:00:00.00,12.7341,0.906463,0.449
7510,2000-07-24,00:00:00.00,2.97345,0.886289,0.802
7511,2000-07-25,00:00:00.00,0,0.864663,0.69
7512,2000-07-26,00:00:00.00,0,0.837929,0.534
7513,2000-07-27,00:00:00.00,0,0.811914,0.461
7514,2000-07-28,00:00:00.00,0,0.786581,0.414
7515,2000-07-29,00:00:00.00,0.724907,0.762564,0.4
7516,2000-07-30,00:00:00.00,0,0.739883,0.374
7517,2000-07-31,00:00:00.00,0,0.718277,0.325
7518,2000-08-01,00:00:00.00,0,0.697543,0.297
7519,2000-08-02,00:00:00.00,0,0.677583,0.296
7520,2000-08-03,00:00:00.00,0,0.658361,0.265
7521,2000-08-04,00:00:00.00,0,0.639843,0.236
7522,2000-08-05,00:00:00.00,4.87248,0.622242,0.213
7523,2000-08-06,00:00:00.00,0,0.605269,0.2
7524,2000-08-07,00:00:00.00,0,0.58865,0.177
7525,2000-08-08,00:00:00.00,0,0.572618,0.166
7526,2000-08-09,00:00:00.00,0,0.557148,0.154
7527,2000-08-10,00:00:00.00,0,0.542215,0.144
7528,2000-08-11,00:00:00.00,0,0.527795,0.135
7529,2000-08-12,00:00:00.00,0,0.513868,0.125
7530,2000-08-13,00:00:00.00,0,0.500412,0.114
7531,2000-08-14,00:00:00.00,0,0.487407,0.108
7532,2000-08-15,00:00:00.00,0,0.474835,0.104
7533,2000-08-16,00:00:00.00,1.48753,0.462678,0.102
7534,2000-08-17,00:00:00.00,0,0.450919,0.099
7535,2000-08-18,00:00:00.00,0,0.439542,0.095
7536,2000-08-19,00:00:00.00,3.87442,0.428795,0.094
7537,2000-08-20,00:00:00.00,2.32818,0.418658,0.11
7538,2000-08-21,00:00:00.00,0,0.408574,0.142
7539,2000-08-22,00:00:00.00,0,0.398538,0.136
7540,2000-08-23,00:00:00.00,0,0.388816,0.118
7541,2000-08-24,00:00:00.00,0,0.379397,0.102
7542,2000-08-25,00:00:00.00,0,0.370268,0.095
7543,2000-08-26,00:00:00.00,0,0.361419,0.096
7544,2000-08-27,00:00:00.00,0,0.35284,0.094
7545,2000-08-28,00:00:00.00,0,0.344519,0.091
7546,2000-08-29,00:00:00.00,4.83377,0.336644,0.089
7547,2000-08-30,00:00:00.00,6.89966,0.359765,0.104
7548,2000-08-31,00:00:00.00,0,0.382129,0.159
7549,2000-09-01,00:00:00.00,0.599664,0.373101,0.147
7550,2000-09-02,00:00:00.00,0,0.364249,0.123
7551,2000-09-03,00:00:00.00,17.3627,0.530794,0.134
7552,2000-09-04,00:00:00.00,5.26725,0.712105,0.424
7553,2000-09-05,00:00:00.00,0,0.714313,0.41
7554,2000-09-06,00:00:00.00,2.51255,0.69801,0.273
7555,2000-09-07,00:00:00.00,0,0.683505,0.226
7556,2000-09-08,00:00:00.00,3.75457,0.67309,0.192
7557,2000-09-09,00:00:00.00,5.65622,0.683836,0.199
7558,2000-09-10,00:00:00.00,7.29198,0.721933,0.32
7559,2000-09-11,00:00:00.00,0,0.736374,0.411
7560,2000-09-12,00:00:00.00,0,0.717644,0.39
7561,2000-09-13,00:00:00.00,0,0.69822,0.294
7562,2000-09-14,00:00:00.00,0,0.679343,0.254
7563,2000-09-15,00:00:00.00,0,0.661068,0.211
7564,2000-09-16,00:00:00.00,0,0.643371,0.183
7565,2000-09-17,00:00:00.00,0,0.626247,0.168
7566,2000-09-18,00:00:00.00,0,0.609693,0.156
7567,2000-09-19,00:00:00.00,0,0.593687,0.149
7568,2000-09-20,00:00:00.00,0,0.578207,0.142
7569,2000-09-21,00:00:00.00,3.63615,0.563721,0.139
7570,2000-09-22,00:00:00.00,2.39715,0.551392,0.143
7571,2000-09-23,00:00:00.00,0,0.53896,0.155
7572,2000-09-24,00:00:00.00,0,0.52523,0.147
7573,2000-09-25,00:00:00.00,0,0.511938,0.139
7574,2000-09-26,00:00:00.00,0,0.499088,0.135
7575,2000-09-27,00:00:00.00,0,0.486697,0.131
7576,2000-09-28,00:00:00.00,0,0.474683,0.126
7577,2000-09-29,00:00:00.00,6.21237,0.480008,0.127
7578,2000-09-30,00:00:00.00,4.35467,0.498962,0.142
7579,2000-10-01,00:00:00.00,0,0.500295,0.215
7580,2000-10-02,00:00:00.00,0,0.487756,0.215
7581,2000-10-03,00:00:00.00,0,0.475594,0.171
7582,2000-10-04,00:00:00.00,0,0.463812,0.154
7583,2000-10-05,00:00:00.00,0,0.452396,0.145
7584,2000-10-06,00:00:00.00,0,0.441333,0.134
7585,2000-10-07,00:00:00.00,0,0.430608,0.128
7586,2000-10-08,00:00:00.00,0,0.42021,0.124
7587,2000-10-09,00:00:00.00,0,0.410127,0.123
7588,2000-10-10,00:00:00.00,0,0.400347,0.122
7589,2000-10-11,00:00:00.00,0,0.390859,0.121
7590,2000-10-12,00:00:00.00,0,0.381653,0.12
7591,2000-10-13,00:00:00.00,0,0.372718,0.12
7592,2000-10-14,00:00:00.00,0,0.364045,0.119
7593,2000-10-15,00:00:00.00,0,0.355625,0.118
7594,2000-10-16,00:00:00.00,0,0.347449,0.118
7595,2000-10-17,00:00:00.00,7.46191,0.339528,0.123
7596,2000-10-18,00:00:00.00,0,0.33578,0.152
7597,2000-10-19,00:00:00.00,0,0.332297,0.182
7598,2000-10-20,00:00:00.00,3.0147,0.324966,0.181
7599,2000-10-21,00:00:00.00,5.64553,0.334975,0.183
7600,2000-10-22,00:00:00.00,0,0.34469,0.233
7601,2000-10-23,00:00:00.00,0,0.336807,0.228
7602,2000-10-24,00:00:00.00,0,0.329149,0.185
7603,2000-10-25,00:00:00.00,0,0.32171,0.171
7604,2000-10-26,00:00:00.00,0,0.314482,0.169
7605,2000-10-27,00:00:00.00,2.87963,0.307456,0.162
7606,2000-10-28,00:00:00.00,8.54747,0.322644,0.169
7607,2000-10-29,00:00:00.00,10.1367,0.399013,0.268
7608,2000-10-30,00:00:00.00,1.5147,0.451847,0.355
7609,2000-10-31,00:00:00.00,1.98946,0.441533,0.302
7610,2000-11-01,00:00:00.00,2.61143,0.430832,0.258
7611,2000-11-02,00:00:00.00,0,0.420452,0.243
7612,2000-11-03,00:00:00.00,0,0.410385,0.2
7613,2000-11-04,00:00:00.00,4.69832,0.400619,0.2
7614,2000-11-05,00:00:00.00,7.08521,0.392893,0.215
7615,2000-11-06,00:00:00.00,0,0.385451,0.231
7616,2000-11-07,00:00:00.00,0,0.376477,0.203
7617,2000-11-08,00:00:00.00,1.87405,0.367709,0.153
7618,2000-11-09,00:00:00.00,4.49929,0.359197,0.209
7619,2000-11-10,00:00:00.00,0,0.35093,0.173
7620,2000-11-11,00:00:00.00,0,0.342901,0.13
7621,2000-11-12,00:00:00.00,0,0.335102,0.12
7622,2000-11-13,00:00:00.00,0,0.327525,0.1
7623,2000-11-14,00:00:00.00,0,0.320161,0.096
7624,2000-11-15,00:00:00.00,0,0.313005,0.086
7625,2000-11-16,00:00:00.00,0,0.306048,0.09
