time [d],date,hour,rainfall [mm/day],snowfall [mm/d SWE],Channel Storage [mm],Reservoir Storage [mm],Rivulet Storage [mm],Surface Water [mm],Cum. Losses to Atmosphere [mm],Ponded Water [mm],Soil Water[0] [mm],Soil Water[1] [mm],Soil Water[2] [mm],Net Lake Storage [mm],Snow [mm],Snow Melt (Liquid) [mm],Canopy [mm],Canopy Snow [mm], Total [mm], Cum. Inputs [mm], Cum. Outflow [mm], MB Error [mm]
4917,1993-06-18,00:00:00.00,0,0,0.291338,0,1.49915,0,6247.91,0,0.0318977,0.0102379,54.7957,0,0.0172095,0.000860475,0,0,6304.56,10163.7,3860.78,3.63798e-12
4918,1993-06-19,00:00:00.00,0,0,0.291338,0,1.46762,0,6247.92,0,0.0223676,0.00823454,53.2352,0,0.0135192,0.00067596,0,0,6302.96,10163.7,3862.38,6.36646e-12
4919,1993-06-20,00:00:00.00,0,0,0.291338,0,1.43768,0,6247.93,0,0.0167487,0.00621076,51.7339,0,0.0103771,0.000518853,0,0,6301.43,10163.7,3863.92,5.45697e-12
4920,1993-06-21,00:00:00.00,0,0,0.291338,0,1.40921,0,6247.93,0,0.0136677,0.00463055,50.2884,0,0.00801136,0.000400568,0,0,6299.95,10163.7,3865.4,5.45697e-12
4921,1993-06-22,00:00:00.00,17.3964,0,0.291338,0,1.38362,0,6254.01,-2.01217e-18,11.2938,0.0105699,48.9258,0,0.00612963,0.000306482,0,0,6315.92,10181.1,3866.82,9.09495e-12
4922,1993-06-23,00:00:00.00,0,0,0.291338,0,1.35706,0,6259.66,0,5.64304,0.00358213,47.5868,0,0.00571793,0.000285896,0,0,6314.55,10181.1,3868.19,1.27329e-11
4923,1993-06-24,00:00:00.00,0,0,0.291338,0,1.33214,0,6264.84,0,0.466798,0.00188327,46.2931,0,0.00577965,0.00022417,0,0,6313.23,10181.1,3869.51,5.45697e-12
4924,1993-06-25,00:00:00.00,0,0,0.291338,0,1.30869,0,6265.3,0,0.0068065,0.0018588,45.0462,0,0.0042173,0.000210865,0,0,6311.96,10181.1,3870.78,9.09495e-12
4925,1993-06-26,00:00:00.00,0,0,0.291338,0,1.28643,0,6265.3,0,0.00561777,0.00249944,43.8441,0,0.00185066,9.25328e-05,0,0,6310.73,10181.1,3872.01,8.18545e-12
4926,1993-06-27,00:00:00.00,11.4393,0,0.291338,0,1.26587,0,6271.73,-8.0415e-19,4.99187,0.00384403,42.7073,0,0,0,0,0,6320.99,10192.5,3873.19,5.45697e-12
4927,1993-06-28,00:00:00.00,0.528183,0,0.291338,0,1.24505,0,6276.96,0,0.284972,0.00207101,41.5879,0,0,0,0,0,6320.37,10193,3874.34,9.09495e-12
4928,1993-06-29,00:00:00.00,2.6008,0.0021369,0.291338,0,1.22547,0,6278.97,0,0.874096,0.00107965,40.5135,0,0,0,0,0,6321.87,10195.7,3875.44,2.72848e-12
4929,1993-06-30,00:00:00.00,0,0,0.291338,0,1.20665,0,6279.84,0,0.00400022,0,39.4702,0,0,0,0,0,6320.81,10195.7,3876.5,4.54747e-12
4930,1993-07-01,00:00:00.00,0,0,0.291338,0,1.18872,0,6279.84,0,0.00286442,0,38.4617,0,0,0,0,0,6319.79,10195.7,3877.53,2.72848e-12
4931,1993-07-02,00:00:00.00,9.06254,0.000715364,0.291338,0,1.17196,0,6285.64,-5.70106e-20,3.24387,0,37.5051,0,0,0,0,0,6327.86,10204.7,3878.52,7.27596e-12
4932,1993-07-03,00:00:00.00,3.69408,0,0.291338,0,1.1599,0,6290.38,0,1.9397,0,36.8195,0,0,0,0,0,6330.59,10208.4,3879.48,5.45697e-12
4933,1993-07-04,00:00:00.00,5.41835,0,0.291338,0,1.15734,0,6294.84,0,2.0875,0,36.6797,0,0,0,0,0,6335.06,10213.8,3880.43,1.00044e-11
4934,1993-07-05,00:00:00.00,0.659009,0,0.291338,0,1.14151,0,6297.37,0,0.220845,0,35.7657,0,0,0,0,0,6334.79,10214.5,3881.36,9.09495e-13
4935,1993-07-06,00:00:00.00,3.53801,0,0.291338,0,1.12716,0,6299.95,0,1.12878,0,34.9289,0,0,0,0,0,6337.43,10218,3882.26,1.81899e-12
4936,1993-07-07,00:00:00.00,2.492,0.00207851,0.291338,0,1.11265,0,6302.53,0,1.03601,0,34.076,0,0,0,0,0,6339.05,10220.5,3883.13,4.54747e-12
4937,1993-07-08,00:00:00.00,1.13377,0,0.291338,0,1.09871,0,6304.31,0,0.386371,0,33.2489,0,0,0,0,0,6339.34,10221.7,3883.97,7.27596e-12
4938,1993-07-09,00:00:00.00,6.68425,0,0.291338,0,1.10405,0,6308.63,0,1.58916,0,33.5747,0,0,0,0,0,6345.19,10228.3,3884.81,7.27596e-12
4939,1993-07-10,00:00:00.00,8.83377,0,0.291338,0,1.14176,0,6313.48,0,2.40958,0,35.8251,0,0,0,0,0,6353.15,10237.2,3885.68,1.81899e-12
4940,1993-07-11,00:00:00.00,4.61508,0,0.291338,0,1.13587,0,6317.82,0,2.12228,0,35.4819,0,0,0,0,0,6356.85,10241.8,3886.59,1.00044e-11
4941,1993-07-12,00:00:00.00,7.4525,0.00650605,0.291338,0,1.15465,0,6322.62,0,2.73261,0,36.5896,0,0,0,4.81843e-05,1.07524e-05,6363.39,10249.2,3887.51,5.45697e-12
4942,1993-07-13,00:00:00.00,3.74687,0,0.291338,0,1.14352,0,6326.92,0,1.91415,0,35.9441,0,0,0,0,0,6366.21,10253,3888.44,8.18545e-12
4943,1993-07-14,00:00:00.00,1.66376,0.00180603,0.291338,0,1.12834,0,6329.72,0,0.774241,0,35.058,0,0,0,0,0,6366.97,10254.7,3889.35,2.72848e-12
4944,1993-07-15,00:00:00.00,5.0677,0.00016852,0.291338,0,1.12378,0,6333.4,0,1.55425,0,34.7862,0,0,0,0,0,6371.16,10259.7,3890.23,8.18545e-12
4945,1993-07-16,00:00:00.00,5.31158,0.00349628,0.291338,0,1.12167,0,6337.53,0,1.98976,0,34.6637,0,0,0,4.3192e-06,0,6375.59,10265,3891.11,5.45697e-12
4946,1993-07-17,00:00:00.00,5.29966,0,0.291338,0,1.11993,0,6341.87,0,2.179,0,34.5637,0,0,0,0,0,6380.02,10270.3,3891.98,3.63798e-12
4947,1993-07-18,00:00:00.00,2.43923,0.000121472,0.291338,0,1.10622,0,6345.2,0,1.25262,0,33.7488,0,0,0,0,0,6381.6,10272.8,3892.84,1.09139e-11
4948,1993-07-19,00:00:00.00,1.31508,0,0.291338,0,1.09258,0,6347.27,0,0.495553,0,32.9343,0,0,0,0,0,6382.09,10274.1,3893.67,0
4949,1993-07-20,00:00:00.00,0.880975,0,0.291338,0,1.07945,0,6348.37,0,0.283535,0,32.1446,0,0,0,0,0,6382.17,10275,3894.47,4.54747e-12
4950,1993-07-21,00:00:00.00,19.5295,0.000950127,0.291338,0,1.31874,0,6353.5,0,3.53907,1.93383,40.0857,0,0,0,0.000171434,0,6400.67,10294.5,3895.5,4.54747e-12
4951,1993-07-22,00:00:00.00,0,0,0.291338,0,1.21198,0,6357.04,0,1.00094,0,39.9646,0,0,0,0,0,6399.51,10294.5,3896.66,1.27329e-11
4952,1993-07-23,00:00:00.00,1.58097,0,0.291338,0,1.194,0,6359.02,0,0.592547,0,38.9473,0,0,0,0,0,6400.05,10296.1,3897.7,6.36646e-12
4953,1993-07-24,00:00:00.00,1.37114,0,0.291338,0,1.17679,0,6360.53,0,0.452973,0,37.9648,0,0,0,0,0,6400.42,10297.5,3898.7,7.27596e-12
4954,1993-07-25,00:00:00.00,10.1216,0,0.291338,0,1.22648,0,6365.11,0,2.07536,0,40.8013,0,0,0,7.60609e-05,0,6409.51,10307.6,3899.73,1.09139e-11
4955,1993-07-26,00:00:00.00,2.49869,0,0.291338,0,1.20851,0,6368.44,0,1.20865,0,39.7873,0,0,0,0,0,6410.94,10310.1,3900.8,1.09139e-11
4956,1993-07-27,00:00:00.00,0,0,0.291338,0,1.19065,0,6369.65,0,0.000623028,0,38.7749,0,0,0,0,0,6409.91,10310.1,3901.83,5.45697e-12
4957,1993-07-28,00:00:00.00,1.43049,0,0.291338,0,1.17359,0,6371.05,1.63905e-20,0.0352095,0,37.7986,0,0,0,0,0,6410.34,10311.5,3902.82,7.27596e-12
4958,1993-07-29,00:00:00.00,11.4777,0,0.291338,0,1.20789,0,6376.46,0,3.14272,5.57837e-05,39.7066,0,0,0,0,0,6420.81,10323,3903.84,9.09495e-12
4959,1993-07-30,00:00:00.00,8.90792,0,0.291338,0,1.24957,0,6381.79,0,3.31453,0.0018999,41.9826,0,0,0,0.000115689,0,6428.63,10331.9,3904.93,5.45697e-12
4960,1993-07-31,00:00:00.00,0,0,0.291338,0,1.22981,0,6385.1,0,0.00368184,0,40.8919,0,0,0,0,0,6427.52,10331.9,3906.04,7.27596e-12
4961,1993-08-01,00:00:00.00,0,0,0.291338,0,1.21098,0,6385.1,0,0.000673438,0,39.8389,0,0,0,0,0,6426.45,10331.9,3907.11,7.27596e-12
4962,1993-08-02,00:00:00.00,0,0,0.291338,0,1.19296,0,6385.1,0,0.000138525,0,38.8219,0,0,0,0,0,6425.41,10331.9,3908.14,6.36646e-12
4963,1993-08-03,00:00:00.00,0,0,0.291338,0,1.1757,0,6385.11,0,2.57e-05,0,37.8394,0,0,0,0,0,6424.41,10331.9,3909.14,7.27596e-12
4964,1993-08-04,00:00:00.00,0,0,0.291338,0,1.15918,0,6385.11,0,4.56234e-06,0,36.89,0,0,0,0,0,6423.45,10331.9,3910.11,6.36646e-12
4965,1993-08-05,00:00:00.00,3.00852,0,0.291338,0,1.14343,0,6387.84,-3.39813e-20,0.26804,0,35.9756,0,0,0,0,0,6425.52,10334.9,3911.04,9.09495e-12
4966,1993-08-06,00:00:00.00,0,0,0.291338,0,1.12825,0,6388.11,0,0.000629266,0,35.0881,0,0,0,0,0,6424.62,10334.9,3911.95,9.09495e-12
4967,1993-08-07,00:00:00.00,0,0,0.291338,0,1.1137,0,6388.11,0,0.000100333,0,34.2296,0,0,0,0,0,6423.74,10334.9,3912.82,8.18545e-12
4968,1993-08-08,00:00:00.00,0,0,0.291338,0,1.09974,0,6388.11,0,1.95143e-05,0,33.399,0,0,0,0,0,6422.9,10334.9,3913.66,1.00044e-11
4969,1993-08-09,00:00:00.00,0,0,0.291338,0,1.08635,0,6388.11,0,4.34747e-06,0,32.5953,0,0,0,0,0,6422.08,10334.9,3914.48,1.09139e-11
4970,1993-08-10,00:00:00.00,0,0,0.291338,0,1.07349,0,6388.11,0,1.03777e-06,0,31.8172,0,0,0,0,0,6421.29,10334.9,3915.27,1.09139e-11
4971,1993-08-11,00:00:00.00,1.08097,0,0.291338,0,1.06115,0,6389.14,1.77877e-20,0.0496157,0,31.0638,0,0,0,0,0,6421.61,10336,3916.04,1.00044e-11
4972,1993-08-12,00:00:00.00,0,0,0.291338,0,1.0493,0,6389.19,0,0.0016649,0,30.3341,0,0,0,0,0,6420.87,10336,3916.78,3.63798e-12
4973,1993-08-13,00:00:00.00,0,0,0.291338,0,1.03791,0,6389.19,0,0.000271147,0,29.6273,0,0,0,0,0,6420.15,10336,3917.5,1.09139e-11
4974,1993-08-14,00:00:00.00,1.34129,0,0.291338,0,1.02697,0,6390.34,-1.7771e-18,0.188584,0,28.9422,0,0,0,0,0,6420.79,10337.3,3918.19,3.63798e-12
4975,1993-08-15,00:00:00.00,5.53377,0,0.291338,0,1.02565,0,6394.02,0,1.45203,0,28.8583,0,0,0,0.000252581,0,6425.64,10342.9,3918.88,8.18545e-12
4976,1993-08-16,00:00:00.00,8.72818,0,0.291338,0,1.06237,0,6398.4,0,2.69022,0,31.1661,0,0,0,0.0429099,0,6433.65,10351.6,3919.6,8.18545e-12
4977,1993-08-17,00:00:00.00,1.23146,0,0.291338,0,1.05049,0,6401.54,0,0.819104,0,30.4343,0,0,0,0,0,6434.14,10352.8,3920.34,1.00044e-11
4978,1993-08-18,00:00:00.00,0,0,0.291338,0,1.03907,0,6402.36,0,0.00438589,0,29.725,0,0,0,0,0,6433.42,10352.8,3921.06,6.36646e-12
4979,1993-08-19,00:00:00.00,0,0,0.291338,0,1.02809,0,6402.36,0,0.000483474,0,29.0378,0,0,0,0,0,6432.72,10352.8,3921.76,1.00044e-11
4980,1993-08-20,00:00:00.00,0,0,0.291338,0,1.01754,0,6402.36,0,9.1447e-05,0,28.3716,0,0,0,0,0,6432.04,10352.8,3922.43,3.63798e-12
4981,1993-08-21,00:00:00.00,0,0,0.291338,0,1.00739,0,6402.36,0,2.06049e-05,0,27.7258,0,0,0,0,0,6431.39,10352.8,3923.09,5.45697e-12
4982,1993-08-22,00:00:00.00,0,0,0.291338,0,0.997628,0,6402.36,0,5.00191e-06,0,27.0994,0,0,0,0,0,6430.75,10352.8,3923.73,9.09495e-12
4983,1993-08-23,00:00:00.00,1.64032,0,0.291338,0,0.988242,0,6403.84,-4.97943e-19,0.166308,0,26.4924,0,0,0,0,0,6431.78,10354.5,3924.34,1.81899e-12
4984,1993-08-24,00:00:00.00,1.07442,0,0.291338,0,0.979221,0,6404.71,0,0.370405,0,25.9042,0,0,0,0,0,6432.25,10355.5,3924.94,8.18545e-12
4985,1993-08-25,00:00:00.00,0.975473,0.0396033,0.291338,0,0.97053,0,6405.65,0,0.441086,0,25.3331,0,0,0,0,0,6432.69,10356.5,3925.52,1.45519e-11
4986,1993-08-26,00:00:00.00,0,0,0.291338,0,0.962139,0,6406.02,0,0.0711029,0,24.7778,0,0,0,0,0,6432.12,10356.5,3926.09,9.09495e-12
4987,1993-08-27,00:00:00.00,0,0,0.291338,0,0.954054,0,6406.08,0,0.0108226,0,24.2386,0,0,0,0,0,6431.57,10356.5,3926.63,2.72848e-12
4988,1993-08-28,00:00:00.00,3.68656,0,0.291338,0,0.946902,0,6408.58,0,1.15282,0,23.7545,0,0,0,0.000139107,0,6434.73,10360.2,3927.17,9.09495e-12
4989,1993-08-29,00:00:00.00,3.52033,0.0639174,0.291338,0,0.941716,0,6411.33,0,1.8269,0,23.4014,0,0.000165424,8.27122e-06,0,0.000209482,6437.79,10363.8,3927.69,8.18545e-12
4990,1993-08-30,00:00:00.00,0,0,0.291338,0,0.934365,0,6412.87,0,0.290453,0,22.9017,0,0,0,0,0,6437.29,10363.8,3928.19,8.18545e-12
4991,1993-08-31,00:00:00.00,0,0,0.291338,0,0.927274,0,6413.11,0,0.052221,0,22.416,0,0,0,0,0,6436.79,10363.8,3928.69,9.09495e-12
4992,1993-09-01,00:00:00.00,0,0,0.291338,0,0.920435,0,6413.15,0,0.0097167,0,21.9441,0,0,0,0,0,6436.31,10363.8,3929.16,9.09495e-12
4993,1993-09-02,00:00:00.00,0,0,0.291338,0,0.913835,0,6413.16,0,0.0015382,0,21.4854,0,0,0,0,0,6435.85,10363.8,3929.63,9.09495e-12
4994,1993-09-03,00:00:00.00,0,0,0.291338,0,0.907466,0,6413.16,0,0.000328389,0,21.0394,0,0,0,0,0,6435.4,10363.8,3930.08,6.36646e-12
4995,1993-09-04,00:00:00.00,0,0,0.291338,0,0.901316,0,6413.16,0,9.09386e-05,0,20.6056,0,0,0,0,0,6434.96,10363.8,3930.52,9.09495e-12
4996,1993-09-05,00:00:00.00,0,0,0.291338,0,0.895378,0,6413.16,0,3.23488e-05,0,20.1838,0,0,0,0,0,6434.53,10363.8,3930.95,8.18545e-12
4997,1993-09-06,00:00:00.00,0,0,0.291338,0,0.889643,0,6413.16,0,1.44651e-05,0,19.7735,0,0,0,0,0,6434.11,10363.8,3931.37,8.18545e-12
4998,1993-09-07,00:00:00.00,0,0,0.291338,0,0.884102,0,6413.16,0,6.93917e-06,0,19.3742,0,0,0,0,0,6433.71,10363.8,3931.77,1.00044e-11
4999,1993-09-08,00:00:00.00,0,0,0.291338,0,0.878747,0,6413.16,0,3.4366e-06,0,18.9856,0,0,0,0,0,6433.31,10363.8,3932.16,-1.81899e-12
5000,1993-09-09,00:00:00.00,0,0,0.291338,0,0.873571,0,6413.16,0,1.7429e-06,0,18.6074,0,0,0,0,0,6432.93,10363.8,3932.55,1.18234e-11
5001,1993-09-10,00:00:00.00,0,0,0.291338,0,0.868567,0,6413.16,0,9.33307e-07,0,18.2392,0,0,0,0,0,6432.56,10363.8,3932.92,6.36646e-12
5002,1993-09-11,00:00:00.00,0,0,0.291338,0,0.863728,0,6413.16,0,4.9718e-07,0,17.8806,0,0,0,0,0,6432.19,10363.8,3933.28,4.54747e-12
5003,1993-09-12,00:00:00.00,4.39361,0.00531693,0.291338,0,0.859162,0,6416.02,9.13407e-18,1.39158,0,17.5382,0,0,0,0.140167,0.000100332,6436.24,10368.2,3933.64,4.54747e-12
5004,1993-09-13,00:00:00.00,0,0,0.291338,0,0.854629,0,6417.08,0,0.475624,0,17.1979,0,0,0,6.8155e-05,0,6435.89,10368.2,3933.98,5.45697e-12
5005,1993-09-14,00:00:00.00,0,0,0.291338,0,0.850243,0,6417.39,0,0.163952,0,16.8663,0,0,0,0,0,6435.56,10368.2,3934.32,8.18545e-12
5006,1993-09-15,00:00:00.00,3.02606,0.416185,0.291338,0,0.846211,0,6419.67,0,1.28852,0,16.5583,0,0.0093388,0.000416031,0.000595604,0.0118772,6438.67,10371.7,3934.65,3.63798e-12
5007,1993-09-16,00:00:00.00,0,0,0.291338,0,0.842145,0,6420.57,0,0.406006,0,16.246,0,3.90715e-05,1.95357e-06,0,0.000229402,6438.35,10371.7,3934.97,3.63798e-12
5008,1993-09-17,00:00:00.00,0,0,0.291338,0,0.838156,0,6420.84,0,0.134492,0,15.9387,0,0,0,0,0,6438.04,10371.7,3935.28,7.27596e-12
5009,1993-09-18,00:00:00.00,0,0,0.291338,0,0.834293,0,6420.92,0,0.0503046,0,15.639,0,0,0,0,0,6437.74,10371.7,3935.58,6.36646e-12
5010,1993-09-19,00:00:00.00,1.39628,0.325395,0.291338,0,0.830569,0,6422.12,0,0.567606,0,15.3479,0,0.00825085,0.000154762,0,0.00032398,6439.16,10373.4,3935.88,1.81899e-12
5011,1993-09-20,00:00:00.00,15.2357,0.411875,0.291338,0,0.937191,0,6425.18,0,3.40765,0.0300241,23.0614,0,0.0968969,0.00484485,1.24852,0.151076,6454.41,10389,3936.28,4.54747e-12
5012,1993-09-21,00:00:00.00,1.66955,1.93905,0.291338,0,0.929915,0,6428.08,0,4.10744,0,22.6391,0,0.246961,0.00123796,0.263903,0.961567,6457.52,10392.6,3936.77,7.27596e-12
5013,1993-09-22,00:00:00.00,0,0,0.291338,0,0.923402,0,6430.76,0,2.60414,0,22.1888,0,0.163741,0.00543271,0.00315881,0.101425,6457.04,10392.6,3937.26,2.72848e-12
5014,1993-09-23,00:00:00.00,0,0,0.291338,0,0.916796,0,6432.29,0,1.15312,0,21.7294,0,0.140372,0.00445365,0.000351396,0.0471549,6456.57,10392.6,3937.73,0
5015,1993-09-24,00:00:00.00,0,0,0.291338,0,0.910624,0,6432.96,0,0.524621,0,21.2963,0,0.100927,0.00483729,0,0.0225288,6456.11,10392.6,3938.19,4.54747e-12
5016,1993-09-25,00:00:00.00,0.425922,0.956526,0.291338,0,0.904383,0,6434.14,0,0.689489,0,20.8564,0,0.143927,0.000345655,0,0.0248116,6457.05,10394,3938.63,2.72848e-12
5017,1993-09-26,00:00:00.00,0,0,0.291338,0,0.898364,0,6434.5,0,0.365663,0,20.4291,0,0.116481,0.00269612,0,0.00868004,6456.61,10394,3939.07,1.81899e-12
5018,1993-09-27,00:00:00.00,0,0,0.291338,0,0.892886,0,6434.7,0,0.184336,0,20.0354,0,0.0793788,0.00396894,0,0.0016377,6456.19,10394,3939.49,7.27596e-12
5019,1993-09-28,00:00:00.00,0,0,0.291338,0,0.887832,0,6434.79,0,0.106001,0,19.6679,0,0.0281439,0.0014072,0,0.00157905,6455.78,10394,3939.9,2.72848e-12
5020,1993-09-29,00:00:00.00,0,0,0.291338,0,0.882631,0,6434.84,0,0.0616704,0,19.2884,0,0.00664747,0.000332373,0,0.00150828,6455.38,10394,3940.3,9.09495e-13
5021,1993-09-30,00:00:00.00,0,0,0.291338,0,0.877407,0,6434.87,0,0.0366548,0,18.9067,0,0.00144154,7.20769e-05,0,0.00133198,6454.99,10394,3940.69,1.81899e-12
5022,1993-10-01,00:00:00.00,0,0,0.291338,0,0.872296,0,6434.88,0,0.0231356,0,18.5318,0,0.000422539,2.1127e-05,0,0.00115209,6454.6,10394,3941.08,1.09139e-11
5023,1993-10-02,00:00:00.00,0,0,0.291338,0,0.867347,0,6434.89,0,0.0154954,0,18.1663,0,0,0,0,0.000993201,6454.23,10394,3941.45,4.54747e-12
5024,1993-10-03,00:00:00.00,0,0,0.291338,0,0.862555,0,6434.9,0,0.0107496,0,17.8101,0,0,0,0,0.000841456,6453.87,10394,3941.81,9.09495e-12
5025,1993-10-04,00:00:00.00,0,0,0.291338,0,0.857919,0,6434.9,0,0.00788719,0,17.4632,0,0,0,0,0.00069806,6453.52,10394,3942.16,0
5026,1993-10-05,00:00:00.00,0,0,0.291338,0,0.853434,0,6434.9,0,0.00594471,0,17.1253,0,0,0,0,0.000556778,6453.18,10394,3942.5,5.45697e-12
5027,1993-10-06,00:00:00.00,6.61192,0.00642879,0.291338,0,0.85851,0,6437.35,1.3181e-17,2.2172,7.62706e-06,17.4801,0,0,0,1.25197,0.00158595,6459.45,10400.6,3942.84,0
5028,1993-10-07,00:00:00.00,16.5157,1.10455,0.291338,0,1.09229,0,6439.9,0,4.69352,2.01635,25.6447,0,0.308021,0.0151401,2.05202,0.483168,6476.49,10418.3,3943.43,4.54747e-12
5029,1993-10-08,00:00:00.00,0,0,0.291338,0,0.983882,0,6442.22,0,5.04114,0,26.2545,0,0.323116,2.21245e-07,0.263328,0.408783,6475.79,10418.3,3944.13,1.81899e-12
5030,1993-10-09,00:00:00.00,0,0,0.291338,0,0.975453,0,6444.56,0,3.19107,0,25.7024,0,0.252118,0.0109884,0.00424501,0.205,6475.2,10418.3,3944.72,5.45697e-12
5031,1993-10-10,00:00:00.00,0,0,0.291338,0,0.966906,0,6445.95,0,1.89474,0,25.1375,0,0.25578,0.0017252,0.00150831,0.117521,6474.62,10418.3,3945.3,6.36646e-12
5032,1993-10-11,00:00:00.00,0,0,0.291338,0,0.958671,0,6446.74,0,1.18393,0,24.5891,0,0.257505,0,0.000618804,0.0479493,6474.07,10418.3,3945.85,1.81899e-12
5033,1993-10-12,00:00:00.00,0,0,0.291338,0,0.950735,0,6447.2,0,0.753818,0,24.0566,0,0.257505,0,0.000250049,0.0108495,6473.52,10418.3,3946.39,8.18545e-12
5034,1993-10-13,00:00:00.00,0,0,0.291338,0,0.943533,0,6447.51,0,0.491984,0,23.5699,0,0.185054,0.00883582,0.000220273,0.00184725,6473,10418.3,3946.92,2.72848e-12
5035,1993-10-14,00:00:00.00,7.08436,0.917239,0.291338,0,0.961972,0,6449.52,0,2.14871,0,24.8041,0,0.254896,0.0121915,1.94513,0.525077,6480.46,10426.3,3947.46,-9.09495e-13
5036,1993-10-15,00:00:00.00,6.63907,0.200873,0.291338,0,0.996213,0,6451.67,0,3.52099,0,27.0512,0,0.293892,0.0146057,2.40875,0.46358,6486.72,10433.1,3948.05,8.18545e-12
5037,1993-10-16,00:00:00.00,3.45622,0.817829,0.291338,0,0.998358,0,6453.79,0,4.42287,0,27.1862,0,0.399375,0.0172296,2.45695,0.804388,6490.36,10437.4,3948.67,4.54747e-12
5038,1993-10-17,00:00:00.00,0,0,0.291338,0,0.989158,0,6455.89,0,4.13889,0,26.5902,0,0.366364,0.0136421,0.799189,0.665893,6489.74,10437.4,3949.29,4.54747e-12
5039,1993-10-18,00:00:00.00,0,0,0.291338,0,0.980101,0,6457.66,0,3.40205,0,25.9989,0,0.380006,0,0.0281752,0.400896,6489.14,10437.4,3949.89,1.81899e-12
5040,1993-10-19,00:00:00.00,0.0128424,4.29858,0.291338,0,0.971398,0,6459.37,0,3.47952,0,25.4262,0,1.01593,0.00417494,0.00672585,2.31002,6492.87,10441.7,3950.47,1.18234e-11
5041,1993-10-20,00:00:00.00,0,0,0.291338,0,0.963009,0,6460.69,0,3.48122,0,24.87,0,0.774314,0.00342789,0.00367383,1.23019,6492.31,10441.7,3951.04,2.72848e-12
5042,1993-10-21,00:00:00.00,0,0,0.291338,0,0.954911,0,6461.85,0,2.93044,0,24.3291,0,0.777741,0,0.00236495,0.622537,6491.76,10441.7,3951.59,2.72848e-12
5043,1993-10-22,00:00:00.00,0,0,0.291338,0,0.947173,0,6462.79,0,2.53486,0,23.808,0,0.467991,0.000846958,0.00154372,0.388517,6491.23,10441.7,3952.12,2.72848e-12
5044,1993-10-23,00:00:00.00,0.167649,1.8064,0.291338,0,0.939646,0,6464.2,0,2.63218,0,23.2976,0,0.634538,0.0023486,0.00131715,0.686955,6492.68,10443.7,3952.64,1.81899e-12
5045,1993-10-24,00:00:00.00,3.96395,3.33437,0.291338,0,0.948526,0,6465.81,0,3.77367,0,23.899,0,1.08938,0.0238566,1.29469,2.33465,6499.46,10451,3953.16,5.45697e-12
5046,1993-10-25,00:00:00.00,0,0,0.291338,0,0.941559,0,6467.41,0,3.75824,0,23.4268,0,0.908027,0.010266,0.357464,1.83242,6498.94,10451,3953.68,2.72848e-12
5047,1993-10-26,00:00:00.00,0,0,0.291338,0,0.934232,0,6468.75,0,3.3788,0,22.9273,0,0.918293,0,0.0203381,1.21245,6498.43,10451,3954.19,5.45697e-12
5048,1993-10-27,00:00:00.00,0,0,0.291338,0,0.927165,0,6469.72,0,2.84055,0,22.4419,0,0.918293,0,0.00717203,0.794103,6497.94,10451,3954.68,6.36646e-12
5049,1993-10-28,00:00:00.00,0.001716,2.22512,0.291338,0,0.920346,0,6471.02,0,2.84755,0,21.9701,0,1.25568,0.000267376,0.00461705,1.37689,6499.69,10453.2,3955.16,5.45697e-12
5050,1993-10-29,00:00:00.00,0,0,0.291338,0,0.91377,0,6471.8,0,2.77169,0,21.5118,0,0.981445,0.00580587,0.00327553,0.946493,6499.22,10453.2,3955.62,4.54747e-12
5051,1993-10-30,00:00:00.00,0,0,0.291338,0,0.907419,0,6472.49,0,2.33782,0,21.0658,0,0.987251,0,0.00244197,0.693508,6498.77,10453.2,3956.07,7.27596e-12
5052,1993-10-31,00:00:00.00,0,0,0.291338,0,0.901286,0,6473.05,0,1.93387,0,20.6322,0,0.987251,0,0.00177118,0.536929,6498.33,10453.2,3956.51,8.18545e-12
5053,1993-11-01,00:00:00.00,0.109841,5.42683,0.291338,0,0.895407,0,6474.3,0,2.3599,0,20.2132,0,1.71097,0.00761674,0.0025843,3.66287,6503.44,10458.7,3956.94,1.81899e-12
5054,1993-11-02,00:00:00.00,0,2.97405,0.291338,0,0.889684,0,6475.25,0,2.2966,0,19.8028,0,3.42933,0.00171796,0.00132274,4.03347,6506,10461.7,3957.36,-1.81899e-12
5055,1993-11-03,00:00:00.00,0,0,0.291338,0,0.884206,0,6476.11,0,2.51124,0,19.4073,0,3.12692,0.0159391,0.00119272,3.24232,6505.59,10461.7,3957.76,1.09139e-11
5056,1993-11-04,00:00:00.00,0.0557313,2.17111,0.291338,0,0.879473,0,6477.06,0,2.89027,0,19.063,0,3.12257,0.0259832,0.00111842,4.09159,6507.43,10463.9,3958.16,1.81899e-12
5057,1993-11-05,00:00:00.00,0,0,0.291338,0,0.874285,0,6477.97,0,2.75227,0,18.6834,0,3.14855,0,0.000954705,3.31638,6507.04,10463.9,3958.54,0
5058,1993-11-06,00:00:00.00,0,3.11701,0.291338,0,0.869268,0,6478.76,0,2.68097,0,18.3138,0,3.88367,0,0.000866936,4.98766,6509.78,10467,3958.92,1.81899e-12
5059,1993-11-07,00:00:00.00,0,2.09274,0.291338,0,0.864416,0,6479.44,0,2.6193,0,17.9539,0,5.03806,0,0.000830339,5.30007,6511.51,10469.1,3959.28,9.09495e-13
